﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;A8748316-2034-4506-B0D9-493906F1E349;SØLLESTED;32;645668,0000001859;6076003,999998571;Lolland;Region Sjælland;Renseanlæg;Renseanlæg;RYDE HEDELØB,8L;LOLLAND SPILDEVAND A/S;Lolland kommune;https://puls.miljoeportal.dk/wwtps/a8748316-2034-4506-b0d9-493906f1e349/examination-details/5b2f1f01-b892-4f66-a279-6280f6a53927;20-08-2024;1376606354;;Indløb;SØLLESTED Tilløb;32;645668,0000001859;6076003,999998571;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;27;mg/l;;0,005;1
Renseanlæg;CA4497CF-7780-4A9A-A70E-4BACBB21A6B0;DALMOSE;32;653469,0000002238;6129530,999997915;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Bjere Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/ca4497cf-7780-4a9a-a70e-4bacbb21a6b0/examination-details/88a97a54-fb7c-4fe5-aa34-32ea1e781f88;19-08-2024;1479234456;;Udløb;DALMOSE Afløb;32;653445,0000002235;6129504,999997916;Tidsproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,13;mg/l;;0,01;2
Renseanlæg;CA4497CF-7780-4A9A-A70E-4BACBB21A6B0;DALMOSE;32;653469,0000002238;6129530,999997915;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Bjere Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/ca4497cf-7780-4a9a-a70e-4bacbb21a6b0/examination-details/88a97a54-fb7c-4fe5-aa34-32ea1e781f88;19-08-2024;1479234456;;Udløb;DALMOSE Afløb;32;653445,0000002235;6129504,999997916;Tidsproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;25;mg/l;;5;2
Renseanlæg;CA4497CF-7780-4A9A-A70E-4BACBB21A6B0;DALMOSE;32;653469,0000002238;6129530,999997915;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Bjere Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/ca4497cf-7780-4a9a-a70e-4bacbb21a6b0/examination-details/88a97a54-fb7c-4fe5-aa34-32ea1e781f88;19-08-2024;1479234456;;Udløb;DALMOSE Afløb;32;653445,0000002235;6129504,999997916;Tidsproportional prøve;Godkendt;Total;;32;Suspenderede stoffer;;3,6;mg/l;;0,5;2
Renseanlæg;CA4497CF-7780-4A9A-A70E-4BACBB21A6B0;DALMOSE;32;653469,0000002238;6129530,999997915;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Bjere Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/ca4497cf-7780-4a9a-a70e-4bacbb21a6b0/examination-details/88a97a54-fb7c-4fe5-aa34-32ea1e781f88;19-08-2024;1479234456;;Udløb;DALMOSE Afløb;32;653445,0000002235;6129504,999997916;Tidsproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;0,14;mg/l;;0,005;2
Renseanlæg;CA4497CF-7780-4A9A-A70E-4BACBB21A6B0;DALMOSE;32;653469,0000002238;6129530,999997915;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Bjere Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/ca4497cf-7780-4a9a-a70e-4bacbb21a6b0/examination-details/88a97a54-fb7c-4fe5-aa34-32ea1e781f88;19-08-2024;1479234456;;Udløb;DALMOSE Afløb;32;653445,0000002235;6129504,999997916;Tidsproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;2,1;mg/l;;0,5;2
Renseanlæg;CA4497CF-7780-4A9A-A70E-4BACBB21A6B0;DALMOSE;32;653469,0000002238;6129530,999997915;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Bjere Å;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/ca4497cf-7780-4a9a-a70e-4bacbb21a6b0/examination-details/88a97a54-fb7c-4fe5-aa34-32ea1e781f88;19-08-2024;1479234456;;Udløb;DALMOSE Afløb;32;653445,0000002235;6129504,999997916;Tidsproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;1,6;mg/l;;0,05;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Total;;1839;pH-målingstemperatur;;20;grader C;;0;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Total;;32;Suspenderede stoffer;;520;mg/l;;0,5;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;43;mg/l;;0,005;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Total;;13;pH;;8,3;pH;;2;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;3,4;mg/l;;0,5;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Total;;13;pH;;7,6;pH;;2;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;1,7;mg/l;;0,05;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;0,088;mg/l;;0,005;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Total;;32;Suspenderede stoffer;;6,9;mg/l;;0,5;2
Renseanlæg;EB673912-35F2-4C86-96AE-45F34D950EDC;NAGELSTI STRANDBY;32;684318,000000442;6070453,999994187;Guldborgsund;Region Sjælland;Renseanlæg;Renseanlæg;GULDBORGSUND;GULDBORGSUND SPILDEVAND A/S;Guldborgsund Kommune;https://puls.miljoeportal.dk/wwtps/eb673912-35f2-4c86-96ae-45f34d950edc/examination-details/1c66515a-ea34-4357-8e72-9ee4ca464e5d;21-08-2024;1819757955;;Udløb;NAGELSTI STRANDBY Afløb;32;684415,0000004425;6070530,999994167;Enkeltprøve;Afventer kontrol;Total;;32;Suspenderede stoffer;;62;mg/l;;0,5;1
Renseanlæg;EB673912-35F2-4C86-96AE-45F34D950EDC;NAGELSTI STRANDBY;32;684318,000000442;6070453,999994187;Guldborgsund;Region Sjælland;Renseanlæg;Renseanlæg;GULDBORGSUND;GULDBORGSUND SPILDEVAND A/S;Guldborgsund Kommune;https://puls.miljoeportal.dk/wwtps/eb673912-35f2-4c86-96ae-45f34d950edc/examination-details/1c66515a-ea34-4357-8e72-9ee4ca464e5d;21-08-2024;1819757955;;Udløb;NAGELSTI STRANDBY Afløb;32;684415,0000004425;6070530,999994167;Enkeltprøve;Afventer kontrol;Total;;261;Phosphor, total-P;;9;mg/l;;0,01;1
Renseanlæg;40464C5B-4E1A-4C05-AD85-3AE54BF1781F;NÆSTVED;32;673529,0000003473;6121643,999995686;Næstved;Region Sjælland;Renseanlæg;Renseanlæg;NÆSTVED KANAL;NK-SPILDEVAND A/S;Næstved kommune;https://puls.miljoeportal.dk/wwtps/40464c5b-4e1a-4c05-ad85-3ae54bf1781f/examination-details/e7707f6a-5a99-4963-8c5a-9888530c1f05;13-08-2024;1273229698;;Indløb;NÆSTVED Tilløb;32;673529,0000003473;6121643,999995686;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;180;mg/l;;0,5;2
Renseanlæg;40464C5B-4E1A-4C05-AD85-3AE54BF1781F;NÆSTVED;32;673529,0000003473;6121643,999995686;Næstved;Region Sjælland;Renseanlæg;Renseanlæg;NÆSTVED KANAL;NK-SPILDEVAND A/S;Næstved kommune;https://puls.miljoeportal.dk/wwtps/40464c5b-4e1a-4c05-ad85-3ae54bf1781f/examination-details/3a9ffa2e-224e-489d-af10-008f80442caf;13-08-2024;213283329;;Udløb;NÆSTVED Afløb;32;673249,0000003456;6121683,999995729;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;;1;mg/l;;0,1;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Total;;1839;pH-målingstemperatur;;20;grader C;;0;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;330;mg/l;;0,5;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;8,6;mg/l;;0,01;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/aa77d2d8-a052-47f5-9ad6-2ee56e9960cf;06-08-2024;568127708;;Udløb;DALBY Afløb;32;695229,0000003865;6133583,99999113;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;37;mg/l;;5;2
Renseanlæg;4DF2AEB8-E1BC-4287-90E4-4494EA1AD4C8;RINGSTED C;32;677089,0000003504;6145205,999994986;Ringsted;Region Sjælland;Renseanlæg;Renseanlæg;Høm Lilleå;RINGSTED SPILDEVAND A/S;RINGSTED KOMMUNE;https://puls.miljoeportal.dk/wwtps/4df2aeb8-e1bc-4287-90e4-4494ea1ad4c8/examination-details/517d80f7-7231-4f5d-872a-8c5e6dc1e356;19-08-2024;1524991746;;Indløb;RINGSTED C by Tilløb;32;677089,0000003504;6145205,999994986;Mængdeproportional prøve;Afventer kontrol;Total;;1839;pH-målingstemperatur;;21;grader C;;0;1
Renseanlæg;4DF2AEB8-E1BC-4287-90E4-4494EA1AD4C8;RINGSTED C;32;677089,0000003504;6145205,999994986;Ringsted;Region Sjælland;Renseanlæg;Renseanlæg;Høm Lilleå;RINGSTED SPILDEVAND A/S;RINGSTED KOMMUNE;https://puls.miljoeportal.dk/wwtps/4df2aeb8-e1bc-4287-90e4-4494ea1ad4c8/examination-details/3bcbae85-2366-4ee4-8e19-9a9cf1cdf905;19-08-2024;46047131;;Udløb;RINGSTED C Afløb;32;676947,00000035;6145042,999995013;Mængdeproportional prøve;Afventer kontrol;Total;;176;BI5 modificeret ;;1,2;mg/l;;0,5;1
Renseanlæg;12A15576-7982-4CFC-BF5F-4F26248D99AE;SKÆLSKØR;32;646006,0000001823;6124655,999998462;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Spegerborgrenden;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/12a15576-7982-4cfc-bf5f-4f26248d99ae/examination-details/d7ba2ab8-287e-4b8b-b274-2302522c66bc;19-08-2024;146290137;;Udløb;SKÆLSKØR Afløb;32;646005,0000001823;6124604,9999984605;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;2;mg/l;;0,05;2
Renseanlæg;12A15576-7982-4CFC-BF5F-4F26248D99AE;SKÆLSKØR;32;646006,0000001823;6124655,999998462;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Spegerborgrenden;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/12a15576-7982-4cfc-bf5f-4f26248d99ae/examination-details/d7ba2ab8-287e-4b8b-b274-2302522c66bc;19-08-2024;146290137;;Udløb;SKÆLSKØR Afløb;32;646005,0000001823;6124604,9999984605;Mængdeproportional prøve;Godkendt;Total;;176;BI5 modificeret ;;2,7;mg/l;;0,5;2
Renseanlæg;12A15576-7982-4CFC-BF5F-4F26248D99AE;SKÆLSKØR;32;646006,0000001823;6124655,999998462;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Spegerborgrenden;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/12a15576-7982-4cfc-bf5f-4f26248d99ae/examination-details/d7ba2ab8-287e-4b8b-b274-2302522c66bc;19-08-2024;146290137;;Udløb;SKÆLSKØR Afløb;32;646005,0000001823;6124604,9999984605;Mængdeproportional prøve;Godkendt;Total;;32;Suspenderede stoffer;;11;mg/l;;0,5;2
Renseanlæg;12A15576-7982-4CFC-BF5F-4F26248D99AE;SKÆLSKØR;32;646006,0000001823;6124655,999998462;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Spegerborgrenden;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/12a15576-7982-4cfc-bf5f-4f26248d99ae/examination-details/d7ba2ab8-287e-4b8b-b274-2302522c66bc;19-08-2024;146290137;;Udløb;SKÆLSKØR Afløb;32;646005,0000001823;6124604,9999984605;Mængdeproportional prøve;Godkendt;Opløst - filtrat fra filtrering;;241;Ammoniak+ammonium-N;;0,079;mg/l;;0,005;2
Renseanlæg;12A15576-7982-4CFC-BF5F-4F26248D99AE;SKÆLSKØR;32;646006,0000001823;6124655,999998462;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Spegerborgrenden;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/12a15576-7982-4cfc-bf5f-4f26248d99ae/examination-details/d7ba2ab8-287e-4b8b-b274-2302522c66bc;19-08-2024;146290137;;Udløb;SKÆLSKØR Afløb;32;646005,0000001823;6124604,9999984605;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,25;mg/l;;0,01;2
Renseanlæg;12A15576-7982-4CFC-BF5F-4F26248D99AE;SKÆLSKØR;32;646006,0000001823;6124655,999998462;Slagelse;Region Sjælland;Renseanlæg;Renseanlæg;Spegerborgrenden;SK SPILDEVAND A/S;Slagelse kommune;https://puls.miljoeportal.dk/wwtps/12a15576-7982-4cfc-bf5f-4f26248d99ae/examination-details/d7ba2ab8-287e-4b8b-b274-2302522c66bc;19-08-2024;146290137;;Udløb;SKÆLSKØR Afløb;32;646005,0000001823;6124604,9999984605;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;40;mg/l;;5;2
Renseanlæg;07EFD640-A063-4907-8E47-4D085D331947;DALBY;32;695239,0000003866;6133633,999991126;Faxe;Region Sjælland;Renseanlæg;Renseanlæg;Freerslev Å;FAXE SPILDEVANDSCENTER A/S;Faxe kommune;https://puls.miljoeportal.dk/wwtps/07efd640-a063-4907-8e47-4d085d331947/examination-details/61cb3a68-b1e4-4a81-ace1-a18b2236d0ad;06-08-2024;1656298757;;Indløb;DALBY Tilløb;32;695239,0000003866;6133633,999991126;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;780;mg/l;;5;2
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/7cede5c6-6578-4a35-b481-37f2060ee294;12-08-2024;1227458217;I slam;Målested;Bjergmarken I slam;32;692345,0000003366;6171328,999991503;Ikke oplyst;Afventer kontrol;Total;;319;Kviksølv;;22;mg/kg P;;0;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/40ee8653-d19a-461c-8f60-289c24d0c2ff;12-08-2024;716696660;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Total;;32;Suspenderede stoffer;;7,7;mg/l;;0,5;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/40ee8653-d19a-461c-8f60-289c24d0c2ff;12-08-2024;716696660;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Total;;183;Kemisk iltforbrug;;34;mg/l;;5;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/7cede5c6-6578-4a35-b481-37f2060ee294;12-08-2024;1227458217;I slam;Målested;Bjergmarken I slam;32;692345,0000003366;6171328,999991503;Ikke oplyst;Afventer kontrol;Total;;261;Phosphor, total-P;;30000;mg/kg TS;;50;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/546e08e7-bb44-4a6c-8de5-a6fa864bb38a;21-08-2024;1092803894;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;;0,56;mg/l;;0,1;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/546e08e7-bb44-4a6c-8de5-a6fa864bb38a;21-08-2024;1092803894;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Total;;183;Kemisk iltforbrug;;35;mg/l;;5;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/f0048fdc-b12a-4b97-b1e6-79f192e1e870;12-08-2024;1092954163;;Indløb;Bjergmarken Tilløb;32;692345,0000003366;6171328,999991503;Mængdeproportional prøve;Afventer kontrol;Total;;253;Nitrogen, total N;;68;mg/l;;0,05;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/7cede5c6-6578-4a35-b481-37f2060ee294;12-08-2024;1227458217;I slam;Målested;Bjergmarken I slam;32;692345,0000003366;6171328,999991503;Ikke oplyst;Afventer kontrol;Total;;279;Cadmium;;2,5;mg/kg TS;;0,03;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/546e08e7-bb44-4a6c-8de5-a6fa864bb38a;21-08-2024;1092803894;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Total;;1839;pH-målingstemperatur;;20;grader C;;0;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/40ee8653-d19a-461c-8f60-289c24d0c2ff;12-08-2024;716696660;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;;0,31;mg/l;;0,1;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/40ee8653-d19a-461c-8f60-289c24d0c2ff;12-08-2024;716696660;;Udløb;Bjergmarken Afløb;32;692714,0000003334;6172378,999991393;Mængdeproportional prøve;Afventer kontrol;Total;;261;Phosphor, total-P;;0,42;mg/l;;0,01;1
Renseanlæg;EDF7294E-84BC-445C-8212-51BAE5528ADE;Bjergmarken;32;692345,0000003366;6171328,999991503;Roskilde;Region Sjælland;Renseanlæg;Renseanlæg;Roskilde Fjord;FORS Spildevand Roskilde A/S;Roskilde kommune;https://puls.miljoeportal.dk/wwtps/edf7294e-84bc-445c-8212-51bae5528ade/examination-details/7cede5c6-6578-4a35-b481-37f2060ee294;12-08-2024;1227458217;I slam;Målested;Bjergmarken I slam;32;692345,0000003366;6171328,999991503;Ikke oplyst;Afventer kontrol;Total;;274;Bly;;31;mg/kg TS;;2;1
